participantId,angle,response,feedback,trial,correct,phase
6E3E46FB08A1427BB5167CE4B1C13EB3,56.png,1,0,19,0,practice
6E3E46FB08A1427BB5167CE4B1C13EB3,56.png,1,0,20,0,practice
6E3E46FB08A1427BB5167CE4B1C13EB3,42.png,1,1,21,1,practice
6E3E46FB08A1427BB5167CE4B1C13EB3,42.png,0,0,22,1,practice
6E3E46FB08A1427BB5167CE4B1C13EB3,56.png,0,0,23,1,practice
6E3E46FB08A1427BB5167CE4B1C13EB3,56.png,0,0,24,1,practice
6E3E46FB08A1427BB5167CE4B1C13EB3,28.png,0,NA,25,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,28.png,0,NA,26,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,77.png,1,NA,27,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,77.png,1,NA,28,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,7.png,0,NA,29,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,7.png,0,NA,30,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,49.png,1,NA,31,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,49.png,1,NA,32,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,70.png,1,NA,33,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,70.png,1,NA,34,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,84.png,0,NA,35,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,84.png,1,NA,36,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,35.png,0,NA,37,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,35.png,0,NA,38,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,63.png,1,NA,39,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,63.png,1,NA,40,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,21.png,0,NA,41,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,21.png,0,NA,42,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,14.png,1,NA,43,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,14.png,1,NA,44,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,42.png,0,NA,45,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,42.png,0,NA,46,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,56.png,1,NA,47,NA,test
6E3E46FB08A1427BB5167CE4B1C13EB3,56.png,1,NA,48,NA,test
70471BE7445B440DA01206F076D1895D,56.png,0,0,1,1,practice
70471BE7445B440DA01206F076D1895D,42.png,1,1,2,1,practice
70471BE7445B440DA01206F076D1895D,42.png,0,0,3,1,practice
70471BE7445B440DA01206F076D1895D,56.png,1,0,4,0,practice
70471BE7445B440DA01206F076D1895D,56.png,1,0,5,0,practice
70471BE7445B440DA01206F076D1895D,42.png,0,1,6,0,practice
70471BE7445B440DA01206F076D1895D,56.png,1,0,7,0,practice
70471BE7445B440DA01206F076D1895D,42.png,1,1,8,1,practice
70471BE7445B440DA01206F076D1895D,56.png,0,0,9,1,practice
70471BE7445B440DA01206F076D1895D,42.png,1,1,10,1,practice
70471BE7445B440DA01206F076D1895D,42.png,0,1,11,0,practice
70471BE7445B440DA01206F076D1895D,56.png,1,0,12,0,practice
70471BE7445B440DA01206F076D1895D,42.png,1,0,13,0,practice
70471BE7445B440DA01206F076D1895D,56.png,1,0,14,0,practice
70471BE7445B440DA01206F076D1895D,56.png,1,0,15,0,practice
70471BE7445B440DA01206F076D1895D,42.png,0,1,16,0,practice
70471BE7445B440DA01206F076D1895D,42.png,1,1,17,1,practice
70471BE7445B440DA01206F076D1895D,42.png,1,0,18,0,practice
70471BE7445B440DA01206F076D1895D,56.png,1,0,19,0,practice
70471BE7445B440DA01206F076D1895D,56.png,0,0,20,1,practice
70471BE7445B440DA01206F076D1895D,42.png,0,1,21,0,practice
70471BE7445B440DA01206F076D1895D,56.png,1,0,22,0,practice
70471BE7445B440DA01206F076D1895D,42.png,0,1,23,0,practice
70471BE7445B440DA01206F076D1895D,56.png,1,0,24,0,practice
70471BE7445B440DA01206F076D1895D,7.png,1,NA,25,NA,test
70471BE7445B440DA01206F076D1895D,7.png,1,NA,26,NA,test
70471BE7445B440DA01206F076D1895D,14.png,0,NA,27,NA,test
70471BE7445B440DA01206F076D1895D,14.png,1,NA,28,NA,test
70471BE7445B440DA01206F076D1895D,21.png,1,NA,29,NA,test
70471BE7445B440DA01206F076D1895D,21.png,0,NA,30,NA,test
70471BE7445B440DA01206F076D1895D,28.png,1,NA,31,NA,test
70471BE7445B440DA01206F076D1895D,28.png,1,NA,32,NA,test
70471BE7445B440DA01206F076D1895D,35.png,1,NA,33,NA,test
70471BE7445B440DA01206F076D1895D,35.png,1,NA,34,NA,test
70471BE7445B440DA01206F076D1895D,42.png,1,NA,35,NA,test
70471BE7445B440DA01206F076D1895D,42.png,0,NA,36,NA,test
70471BE7445B440DA01206F076D1895D,77.png,0,NA,37,NA,test
70471BE7445B440DA01206F076D1895D,77.png,1,NA,38,NA,test
70471BE7445B440DA01206F076D1895D,70.png,0,NA,39,NA,test
70471BE7445B440DA01206F076D1895D,70.png,1,NA,40,NA,test
70471BE7445B440DA01206F076D1895D,84.png,0,NA,41,NA,test
70471BE7445B440DA01206F076D1895D,84.png,1,NA,42,NA,test
70471BE7445B440DA01206F076D1895D,56.png,1,NA,43,NA,test
70471BE7445B440DA01206F076D1895D,56.png,1,NA,44,NA,test
70471BE7445B440DA01206F076D1895D,63.png,0,NA,45,NA,test
70471BE7445B440DA01206F076D1895D,63.png,0,NA,46,NA,test
70471BE7445B440DA01206F076D1895D,49.png,0,NA,47,NA,test
70471BE7445B440DA01206F076D1895D,49.png,1,NA,48,NA,test
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,1,1,1,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,0,0,2,1,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,1,3,1,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,1,0,4,0,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,0,0,5,1,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,1,6,1,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,1,0,7,0,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,0,8,0,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,1,0,9,0,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,0,1,10,0,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,0,0,11,1,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,1,12,1,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,NA,0,13,NA,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,NA,0,14,NA,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,NA,1,15,NA,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,NA,0,16,NA,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,NA,0,17,NA,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,1,18,1,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,0,19,0,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,0,0,20,1,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,1,21,1,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,0,0,22,1,practice
7378E75D71394AE8B91F1EBD2E13861F,56.png,1,0,23,0,practice
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,1,24,1,practice
7378E75D71394AE8B91F1EBD2E13861F,70.png,1,NA,25,NA,test
7378E75D71394AE8B91F1EBD2E13861F,70.png,1,NA,26,NA,test
7378E75D71394AE8B91F1EBD2E13861F,28.png,1,NA,27,NA,test
7378E75D71394AE8B91F1EBD2E13861F,28.png,0,NA,28,NA,test
7378E75D71394AE8B91F1EBD2E13861F,56.png,0,NA,29,NA,test
7378E75D71394AE8B91F1EBD2E13861F,56.png,1,NA,30,NA,test
7378E75D71394AE8B91F1EBD2E13861F,21.png,0,NA,31,NA,test
7378E75D71394AE8B91F1EBD2E13861F,21.png,1,NA,32,NA,test
7378E75D71394AE8B91F1EBD2E13861F,7.png,1,NA,33,NA,test
7378E75D71394AE8B91F1EBD2E13861F,7.png,0,NA,34,NA,test
7378E75D71394AE8B91F1EBD2E13861F,77.png,0,NA,35,NA,test
7378E75D71394AE8B91F1EBD2E13861F,77.png,1,NA,36,NA,test
7378E75D71394AE8B91F1EBD2E13861F,49.png,1,NA,37,NA,test
7378E75D71394AE8B91F1EBD2E13861F,49.png,0,NA,38,NA,test
7378E75D71394AE8B91F1EBD2E13861F,63.png,1,NA,39,NA,test
7378E75D71394AE8B91F1EBD2E13861F,63.png,0,NA,40,NA,test
7378E75D71394AE8B91F1EBD2E13861F,84.png,1,NA,41,NA,test
7378E75D71394AE8B91F1EBD2E13861F,84.png,0,NA,42,NA,test
7378E75D71394AE8B91F1EBD2E13861F,42.png,0,NA,43,NA,test
7378E75D71394AE8B91F1EBD2E13861F,42.png,1,NA,44,NA,test
7378E75D71394AE8B91F1EBD2E13861F,35.png,1,NA,45,NA,test
7378E75D71394AE8B91F1EBD2E13861F,35.png,0,NA,46,NA,test
7378E75D71394AE8B91F1EBD2E13861F,14.png,0,NA,47,NA,test
7378E75D71394AE8B91F1EBD2E13861F,14.png,1,NA,48,NA,test
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,1,1,1,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,1,0,2,0,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,0,1,3,0,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,0,4,1,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,0,5,0,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,1,0,6,0,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,1,0,7,0,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,1,8,1,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,0,9,1,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,1,10,1,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,1,11,1,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,0,12,1,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,0,13,0,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,0,14,1,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,1,15,1,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,0,16,1,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,1,17,1,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,0,18,1,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,0,19,1,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,0,20,0,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,0,21,1,practice
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,0,22,1,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,1,23,1,practice
738C47B8F8254C7B80D9362DD68F28BE,42.png,1,1,24,1,practice
738C47B8F8254C7B80D9362DD68F28BE,7.png,1,NA,25,NA,test
738C47B8F8254C7B80D9362DD68F28BE,7.png,1,NA,26,NA,test
738C47B8F8254C7B80D9362DD68F28BE,21.png,1,NA,27,NA,test
738C47B8F8254C7B80D9362DD68F28BE,21.png,1,NA,28,NA,test
738C47B8F8254C7B80D9362DD68F28BE,70.png,0,NA,29,NA,test
738C47B8F8254C7B80D9362DD68F28BE,70.png,0,NA,30,NA,test
738C47B8F8254C7B80D9362DD68F28BE,35.png,1,NA,31,NA,test
738C47B8F8254C7B80D9362DD68F28BE,35.png,1,NA,32,NA,test
738C47B8F8254C7B80D9362DD68F28BE,42.png,0,NA,33,NA,test
738C47B8F8254C7B80D9362DD68F28BE,42.png,0,NA,34,NA,test
738C47B8F8254C7B80D9362DD68F28BE,14.png,1,NA,35,NA,test
738C47B8F8254C7B80D9362DD68F28BE,14.png,1,NA,36,NA,test
738C47B8F8254C7B80D9362DD68F28BE,84.png,0,NA,37,NA,test
738C47B8F8254C7B80D9362DD68F28BE,84.png,0,NA,38,NA,test
738C47B8F8254C7B80D9362DD68F28BE,77.png,0,NA,39,NA,test
738C47B8F8254C7B80D9362DD68F28BE,77.png,0,NA,40,NA,test
738C47B8F8254C7B80D9362DD68F28BE,28.png,1,NA,41,NA,test
738C47B8F8254C7B80D9362DD68F28BE,28.png,1,NA,42,NA,test
738C47B8F8254C7B80D9362DD68F28BE,63.png,0,NA,43,NA,test
738C47B8F8254C7B80D9362DD68F28BE,63.png,0,NA,44,NA,test
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,NA,45,NA,test
738C47B8F8254C7B80D9362DD68F28BE,56.png,0,NA,46,NA,test
738C47B8F8254C7B80D9362DD68F28BE,49.png,0,NA,47,NA,test
738C47B8F8254C7B80D9362DD68F28BE,49.png,0,NA,48,NA,test
73C45356DA334A42807BF2767A437C93,42.png,1,1,1,1,practice
73C45356DA334A42807BF2767A437C93,56.png,1,0,2,0,practice
73C45356DA334A42807BF2767A437C93,56.png,1,0,3,0,practice
73C45356DA334A42807BF2767A437C93,42.png,1,1,4,1,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,5,1,practice
73C45356DA334A42807BF2767A437C93,42.png,1,0,6,0,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,7,1,practice
73C45356DA334A42807BF2767A437C93,42.png,1,1,8,1,practice
73C45356DA334A42807BF2767A437C93,42.png,1,1,9,1,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,10,1,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,11,1,practice
73C45356DA334A42807BF2767A437C93,42.png,0,0,12,1,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,13,1,practice
73C45356DA334A42807BF2767A437C93,42.png,0,1,14,0,practice
73C45356DA334A42807BF2767A437C93,42.png,1,1,15,1,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,16,1,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,17,1,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,18,1,practice
73C45356DA334A42807BF2767A437C93,42.png,1,1,19,1,practice
73C45356DA334A42807BF2767A437C93,42.png,1,1,20,1,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,21,1,practice
73C45356DA334A42807BF2767A437C93,42.png,1,0,22,0,practice
73C45356DA334A42807BF2767A437C93,56.png,0,0,23,1,practice
73C45356DA334A42807BF2767A437C93,42.png,1,1,24,1,practice
73C45356DA334A42807BF2767A437C93,84.png,0,NA,25,NA,test
73C45356DA334A42807BF2767A437C93,84.png,0,NA,26,NA,test
73C45356DA334A42807BF2767A437C93,28.png,1,NA,27,NA,test
73C45356DA334A42807BF2767A437C93,28.png,1,NA,28,NA,test
73C45356DA334A42807BF2767A437C93,14.png,1,NA,29,NA,test
73C45356DA334A42807BF2767A437C93,14.png,1,NA,30,NA,test
73C45356DA334A42807BF2767A437C93,77.png,0,NA,31,NA,test
73C45356DA334A42807BF2767A437C93,77.png,0,NA,32,NA,test
73C45356DA334A42807BF2767A437C93,7.png,1,NA,33,NA,test
73C45356DA334A42807BF2767A437C93,7.png,1,NA,34,NA,test
73C45356DA334A42807BF2767A437C93,63.png,0,NA,35,NA,test
73C45356DA334A42807BF2767A437C93,63.png,0,NA,36,NA,test
73C45356DA334A42807BF2767A437C93,70.png,0,NA,37,NA,test
73C45356DA334A42807BF2767A437C93,70.png,0,NA,38,NA,test
73C45356DA334A42807BF2767A437C93,35.png,0,NA,39,NA,test
73C45356DA334A42807BF2767A437C93,35.png,1,NA,40,NA,test
73C45356DA334A42807BF2767A437C93,42.png,0,NA,41,NA,test
73C45356DA334A42807BF2767A437C93,42.png,0,NA,42,NA,test
73C45356DA334A42807BF2767A437C93,56.png,0,NA,43,NA,test
73C45356DA334A42807BF2767A437C93,56.png,0,NA,44,NA,test
73C45356DA334A42807BF2767A437C93,49.png,0,NA,45,NA,test
73C45356DA334A42807BF2767A437C93,49.png,0,NA,46,NA,test
73C45356DA334A42807BF2767A437C93,21.png,1,NA,47,NA,test
73C45356DA334A42807BF2767A437C93,21.png,1,NA,48,NA,test
74901D2ADE564603BE59D28A55952B5C,42.png,1,1,1,1,practice
74901D2ADE564603BE59D28A55952B5C,56.png,0,0,2,1,practice
74901D2ADE564603BE59D28A55952B5C,56.png,1,0,3,0,practice
74901D2ADE564603BE59D28A55952B5C,42.png,0,1,4,0,practice
74901D2ADE564603BE59D28A55952B5C,56.png,0,0,5,1,practice
74901D2ADE564603BE59D28A55952B5C,56.png,1,0,6,0,practice
74901D2ADE564603BE59D28A55952B5C,42.png,0,1,7,0,practice
74901D2ADE564603BE59D28A55952B5C,42.png,0,0,8,1,practice
74901D2ADE564603BE59D28A55952B5C,56.png,1,0,9,0,practice
74901D2ADE564603BE59D28A55952B5C,42.png,0,1,10,0,practice
74901D2ADE564603BE59D28A55952B5C,56.png,1,0,11,0,practice
74901D2ADE564603BE59D28A55952B5C,42.png,0,1,12,0,practice
74901D2ADE564603BE59D28A55952B5C,42.png,1,1,13,1,practice
74901D2ADE564603BE59D28A55952B5C,56.png,1,0,14,0,practice
74901D2ADE564603BE59D28A55952B5C,42.png,0,0,15,1,practice
74901D2ADE564603BE59D28A55952B5C,56.png,0,0,16,1,practice
74901D2ADE564603BE59D28A55952B5C,42.png,1,1,17,1,practice
74901D2ADE564603BE59D28A55952B5C,42.png,1,0,18,0,practice
74901D2ADE564603BE59D28A55952B5C,56.png,0,0,19,1,practice
74901D2ADE564603BE59D28A55952B5C,56.png,0,0,20,1,practice
74901D2ADE564603BE59D28A55952B5C,42.png,1,1,21,1,practice
74901D2ADE564603BE59D28A55952B5C,56.png,1,0,22,0,practice
74901D2ADE564603BE59D28A55952B5C,42.png,0,1,23,0,practice
74901D2ADE564603BE59D28A55952B5C,56.png,1,0,24,0,practice
74901D2ADE564603BE59D28A55952B5C,21.png,1,NA,25,NA,test
74901D2ADE564603BE59D28A55952B5C,21.png,0,NA,26,NA,test
74901D2ADE564603BE59D28A55952B5C,28.png,0,NA,27,NA,test
74901D2ADE564603BE59D28A55952B5C,28.png,1,NA,28,NA,test
74901D2ADE564603BE59D28A55952B5C,7.png,1,NA,29,NA,test
74901D2ADE564603BE59D28A55952B5C,7.png,0,NA,30,NA,test
74901D2ADE564603BE59D28A55952B5C,63.png,0,NA,31,NA,test
74901D2ADE564603BE59D28A55952B5C,63.png,1,NA,32,NA,test
74901D2ADE564603BE59D28A55952B5C,56.png,1,NA,33,NA,test
74901D2ADE564603BE59D28A55952B5C,56.png,0,NA,34,NA,test
74901D2ADE564603BE59D28A55952B5C,84.png,0,NA,35,NA,test
74901D2ADE564603BE59D28A55952B5C,84.png,0,NA,36,NA,test
74901D2ADE564603BE59D28A55952B5C,35.png,1,NA,37,NA,test
74901D2ADE564603BE59D28A55952B5C,35.png,0,NA,38,NA,test
74901D2ADE564603BE59D28A55952B5C,77.png,0,NA,39,NA,test
74901D2ADE564603BE59D28A55952B5C,77.png,1,NA,40,NA,test
74901D2ADE564603BE59D28A55952B5C,42.png,1,NA,41,NA,test
74901D2ADE564603BE59D28A55952B5C,42.png,0,NA,42,NA,test
74901D2ADE564603BE59D28A55952B5C,49.png,1,NA,43,NA,test
74901D2ADE564603BE59D28A55952B5C,49.png,0,NA,44,NA,test
74901D2ADE564603BE59D28A55952B5C,70.png,1,NA,45,NA,test
74901D2ADE564603BE59D28A55952B5C,70.png,0,NA,46,NA,test
74901D2ADE564603BE59D28A55952B5C,14.png,1,NA,47,NA,test
74901D2ADE564603BE59D28A55952B5C,14.png,1,NA,48,NA,test
75B7E17B71B840568DF71AE43662AD2D,56.png,NA,0,1,NA,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,NA,1,2,NA,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,NA,0,3,NA,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,NA,0,4,NA,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,NA,1,5,NA,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,NA,0,6,NA,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,NA,1,7,NA,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,NA,0,8,NA,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,NA,0,9,NA,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,NA,1,10,NA,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,NA,0,11,NA,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,NA,0,12,NA,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,NA,1,13,NA,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,NA,0,14,NA,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,NA,1,15,NA,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,NA,0,16,NA,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,NA,0,17,NA,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,NA,1,18,NA,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,0,0,19,1,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,1,1,20,1,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,0,1,21,0,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,1,0,22,0,practice
75B7E17B71B840568DF71AE43662AD2D,56.png,0,0,23,1,practice
75B7E17B71B840568DF71AE43662AD2D,42.png,1,0,24,0,practice
75B7E17B71B840568DF71AE43662AD2D,84.png,0,NA,25,NA,test
75B7E17B71B840568DF71AE43662AD2D,84.png,0,NA,26,NA,test
75B7E17B71B840568DF71AE43662AD2D,77.png,1,NA,27,NA,test
75B7E17B71B840568DF71AE43662AD2D,77.png,0,NA,28,NA,test
75B7E17B71B840568DF71AE43662AD2D,56.png,1,NA,29,NA,test
75B7E17B71B840568DF71AE43662AD2D,56.png,0,NA,30,NA,test
75B7E17B71B840568DF71AE43662AD2D,35.png,0,NA,31,NA,test
75B7E17B71B840568DF71AE43662AD2D,35.png,0,NA,32,NA,test
75B7E17B71B840568DF71AE43662AD2D,42.png,1,NA,33,NA,test
75B7E17B71B840568DF71AE43662AD2D,42.png,0,NA,34,NA,test
75B7E17B71B840568DF71AE43662AD2D,63.png,0,NA,35,NA,test
75B7E17B71B840568DF71AE43662AD2D,63.png,0,NA,36,NA,test
75B7E17B71B840568DF71AE43662AD2D,70.png,0,NA,37,NA,test
75B7E17B71B840568DF71AE43662AD2D,70.png,0,NA,38,NA,test
75B7E17B71B840568DF71AE43662AD2D,21.png,1,NA,39,NA,test
75B7E17B71B840568DF71AE43662AD2D,21.png,1,NA,40,NA,test
75B7E17B71B840568DF71AE43662AD2D,28.png,0,NA,41,NA,test
75B7E17B71B840568DF71AE43662AD2D,28.png,0,NA,42,NA,test
75B7E17B71B840568DF71AE43662AD2D,49.png,1,NA,43,NA,test
75B7E17B71B840568DF71AE43662AD2D,49.png,0,NA,44,NA,test
75B7E17B71B840568DF71AE43662AD2D,14.png,1,NA,45,NA,test
75B7E17B71B840568DF71AE43662AD2D,14.png,0,NA,46,NA,test
75B7E17B71B840568DF71AE43662AD2D,7.png,1,NA,47,NA,test
75B7E17B71B840568DF71AE43662AD2D,7.png,0,NA,48,NA,test
78B0268802CE48C0BB76E05AC111E631,42.png,NA,1,1,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,1,2,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,3,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,0,4,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,5,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,6,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,1,7,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,8,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,9,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,1,10,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,1,11,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,12,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,13,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,0,14,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,15,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,1,16,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,1,17,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,18,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,1,19,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,20,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,1,21,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,22,NA,practice
78B0268802CE48C0BB76E05AC111E631,56.png,NA,0,23,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,0,24,NA,practice
78B0268802CE48C0BB76E05AC111E631,42.png,NA,NA,25,NA,test
78B0268802CE48C0BB76E05AC111E631,42.png,NA,NA,26,NA,test
78B0268802CE48C0BB76E05AC111E631,28.png,NA,NA,27,NA,test
78B0268802CE48C0BB76E05AC111E631,28.png,NA,NA,28,NA,test
78B0268802CE48C0BB76E05AC111E631,21.png,NA,NA,29,NA,test
78B0268802CE48C0BB76E05AC111E631,21.png,NA,NA,30,NA,test
78B0268802CE48C0BB76E05AC111E631,14.png,NA,NA,31,NA,test
78B0268802CE48C0BB76E05AC111E631,14.png,NA,NA,32,NA,test
78B0268802CE48C0BB76E05AC111E631,49.png,NA,NA,33,NA,test
78B0268802CE48C0BB76E05AC111E631,49.png,NA,NA,34,NA,test
78B0268802CE48C0BB76E05AC111E631,84.png,NA,NA,35,NA,test
78B0268802CE48C0BB76E05AC111E631,84.png,NA,NA,36,NA,test
78B0268802CE48C0BB76E05AC111E631,56.png,NA,NA,37,NA,test
78B0268802CE48C0BB76E05AC111E631,56.png,NA,NA,38,NA,test
78B0268802CE48C0BB76E05AC111E631,7.png,NA,NA,39,NA,test
78B0268802CE48C0BB76E05AC111E631,7.png,NA,NA,40,NA,test
78B0268802CE48C0BB76E05AC111E631,35.png,NA,NA,41,NA,test
78B0268802CE48C0BB76E05AC111E631,35.png,NA,NA,42,NA,test
78B0268802CE48C0BB76E05AC111E631,70.png,NA,NA,43,NA,test
78B0268802CE48C0BB76E05AC111E631,70.png,NA,NA,44,NA,test
78B0268802CE48C0BB76E05AC111E631,77.png,NA,NA,45,NA,test
78B0268802CE48C0BB76E05AC111E631,77.png,NA,NA,46,NA,test
78B0268802CE48C0BB76E05AC111E631,63.png,NA,NA,47,NA,test
78B0268802CE48C0BB76E05AC111E631,63.png,NA,NA,48,NA,test
7A1D85B27A864E8297D9ED8919E94AE1,42.png,1,1,1,1,practice
7A1D85B27A864E8297D9ED8919E94AE1,56.png,1,0,2,0,practice
7A1D85B27A864E8297D9ED8919E94AE1,42.png,1,0,3,0,practice
7A1D85B27A864E8297D9ED8919E94AE1,56.png,0,0,4,1,practice
7A1D85B27A864E8297D9ED8919E94AE1,42.png,0,1,5,0,practice
7A1D85B27A864E8297D9ED8919E94AE1,56.png,1,0,6,0,practice
7A1D85B27A864E8297D9ED8919E94AE1,56.png,1,0,7,0,practice
